article_no,title,url,date,category
139416,2025학년도 2학기 학점교류 신청 안내 (계명대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139416&article.offset=860&articleLimit=10&noCat=500,2025.07.11,학사
139415,2025학년도 2학기 학점교류 신청 안내 (서울과학기술대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139415&article.offset=860&articleLimit=10&noCat=500,2025.07.11,학사
139414,(학부생)2025학년도 2학기 복학‧휴학 및 휴학 연장 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139414&article.offset=860&articleLimit=10&noCat=500,2025.07.11,학사
139413,2025학년도 2학기 학점교류 신청 안내 (삼육대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139413&article.offset=860&articleLimit=10&noCat=500,2025.07.11,학사
139412,2025학년도 2학기 학점교류 신청 안내 (상명대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139412&article.offset=860&articleLimit=10&noCat=500,2025.07.11,학사
139384,2024학년도 후기 학위수여식 (제75회) 참석 안내(학부),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139384&article.offset=870&articleLimit=10&noCat=500,2025.07.10,학사
139383,대학원 교학팀 내국인 입시 봉사학생 모집(~7.16),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=139383&noCat=381,2025.07.10,입시
139331,2025학년도 2학기 학점교류 신청 안내 (서울시립대학교 인공지능혁신융합대학),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139331&article.offset=870&articleLimit=10&noCat=500,2025.07.09,학사
139329,[취업진로지원센터] KOTRA 도쿄무역관 일본 온라인 잡페어 및 기업 설명회 홍보,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139329&article.offset=870&articleLimit=10&noCat=396,2025.07.09,취창업
139327,[외부장학] 재단법인 선현 장학생 모집 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=139327&noCat=379,2025.07.09,장학
139326,2025학년도 2학기 학점교류 신청 안내 (숙명여자대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139326&article.offset=870&articleLimit=10&noCat=500,2025.07.09,학사
139323,[홍보] 2025년 해외일경험 온라인 토크콘서트,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139323&article.offset=870&articleLimit=10&noCat=396,2025.07.09,취창업
139321,[모집] 2025 창의적 종합설계 경진대회(Capstone Design Fair),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=139321&noCat=537,2025.07.09,학생활동
139320,2025학년도 2학기 대학원 재학생 장학금 1차 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=139320&noCat=379,2025.07.09,장학
139319,2025학년도 2학기 대학원 신입생 장학금 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=139319&noCat=379,2025.07.09,장학
139294,[정읍시민장학재단] 2025년 장학생(우수인재 장학금) 선발계획 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139294&article.offset=880&articleLimit=10&noCat=501,2025.07.08,장학
139293,[세종캠퍼스] 2024학년도 후기(2025년 8월) 졸업예정자 전공명 선택 안내(2차),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=139293&noCat=23,2025.07.08,학사
139290,[롯데장학재단] ‘취업준비생장학생 7기’ 모집공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139290&article.offset=880&articleLimit=10&noCat=501,2025.07.08,장학
139266,[대한상공회의소 서울기술교육센터] AI융합 로봇 SW 개발자 과정 교육생 모집 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139266&article.offset=880&articleLimit=10&noCat=396,2025.07.08,취창업
139242,[바이오헬스 혁신융합대학] 2025학년도 2학기 학사일정 및 수강신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139242&article.offset=880&articleLimit=10&noCat=29,2025.07.07,일반
139235,[서울캠퍼스] 2024학년도 후기(2025년 8월) 졸업예정자 전공명 선택 안내(2차),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=139235&noCat=23,2025.07.07,학사
139227,2025학년도 2학기 ​학·석사 연계과정 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=139227&noCat=23,2025.07.07,학사
139220,2025학년도 2학기 학점교류 신청 안내 (동국대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139220&article.offset=880&articleLimit=10&noCat=500,2025.07.07,학사
139213,2025학년도 2학기 학점교류 신청 안내 (서울시립대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139213&article.offset=880&articleLimit=10&noCat=500,2025.07.07,학사
139208,2025학년도 2학기 학점교류 신청 안내 (서울여자대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139208&article.offset=880&articleLimit=10&noCat=500,2025.07.07,학사
139181,[세계한민족여성재단] 2025 희망장학생 모집 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139181&article.offset=890&articleLimit=10&noCat=501,2025.07.04,장학
139178,[한국장애인재활협회] KB두드림스타  청년장학생 모집공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139178&article.offset=890&articleLimit=10&noCat=501,2025.07.04,장학
139169,2025학년도 하계계절학기 사이버강좌 기말고사 시행 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139169&article.offset=890&articleLimit=10&noCat=500,2025.07.04,학사
139162,2025학년도 하계계절학기 성적조회 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139162&article.offset=890&articleLimit=10&noCat=500,2025.07.04,학사
139113,[외부장학] 3.1문화재단 장학생 모집 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=139113&noCat=379,2025.07.03,장학
139112,2025학년도 하계계절학기 성적 처리 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139112&article.offset=890&articleLimit=10&noCat=33,2025.07.03,교강사
139066,2025년 SIEMENS-PACE센터 하계 계절학기 (NX공학소프트웨어 특강),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139066&article.offset=890&articleLimit=10&noCat=500,2025.07.02,학사
139057,7-8월 도서관 정기교육 안내(맞춤교육 신청 가능),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=139057&noCat=377,2025.07.02,졸업
139056,2025학년도 2학기 공연예술 융합전공 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139056&article.offset=890&articleLimit=10&noCat=500,2025.07.02,학사
139035,"[제25-22호][서울 기숙사] 상반기 서울 기숙사 대청소(사생실, 휴게실 소파, 매트리스)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139035&article.offset=890&articleLimit=10&noCat=36,2025.07.01,입찰
139013,2025학년도 2학기 학점교류 신청 안내 (서울대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139013&article.offset=900&articleLimit=10&noCat=500,2025.07.01,학사
139008,2025학년도 2학기 주전공 신청 및 변경 안내 (세종캠퍼스),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=139008&noCat=23,2025.07.01,학사
139004,[장학팀] 2025년 하반기 경기도 대학생 학자금 대출이자 지원 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=139004&article.offset=900&articleLimit=10&noCat=501,2025.07.01,장학
138909,2025학년도 2학기 주전공 신청 및 변경 안내 (서울캠퍼스),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138909&article.offset=900&articleLimit=10&noCat=500,2025.06.30,학사
138906,"2025학년도 2학기 복수전공, 부전공, 융합전공, 미세전공 신청 안내",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138906&article.offset=900&articleLimit=10&noCat=500,2025.06.30,학사
138902,[장학팀] 2025년 제주특별자치도 학자금대출 신용회복 지원 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138902&article.offset=900&articleLimit=10&noCat=501,2025.06.30,장학
138834,(서울캠퍼스) 2025 하계 계절학기 부분환불 신청 안내(~7.1),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138834&article.offset=900&articleLimit=10&noCat=500,2025.06.26,학사
138408,2026학년도 1학기 해외대학 파견 Outbound 교류학생 지원자 모집 및 선발(~25년 7월 21일 월 16시),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138408&article.offset=900&articleLimit=10&noCat=500,2025.06.24,학사
138402,2025학년도 하계계절학기 사이버강좌 출석 및 수강방법 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138402&article.offset=900&articleLimit=10&noCat=500,2025.06.24,학사
138394,[홍보] 2025 국립한밭대 [거점특화 H-ACE] 데이터 분석 준전문가 과정(ADsP) 홍보,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138394&article.offset=900&articleLimit=10&noCat=396,2025.06.24,취창업
138148,[거창군장학회] 2025-1학기 거창군 지역출신 대학생 등록금 지원사업 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138148&article.offset=910&articleLimit=10&noCat=501,2025.06.23,장학
138121,2024학년도 후기(2025년 8월) 졸업예정자 부전공 및 융합전공 졸업 자격취득 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138121&article.offset=910&articleLimit=10&noCat=500,2025.06.23,학사
138106,2025학년도 1학기 학생 포상 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=138106&noCat=383,2025.06.20,기타
138086,[취업진로지원센터] 2025년 취업지원 프로그램 개편을 위한 요구도 설문조사 실시,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138086&article.offset=910&articleLimit=10&noCat=396,2025.06.20,취창업
138071,(세종캠퍼스) 2025 하계 계절학기 폐강과목 공지 및 수강철회/환불신청 안내(~6.24 16시까지),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=138071&noCat=23,2025.06.20,학사
138032,(서울캠퍼스) 2025 하계 계절학기 폐강과목 공지 및 수강철회/환불신청 안내(~6.24 16시까지),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=138032&noCat=23,2025.06.20,학사
138019,[서울지방병무청]각 군 현역병 모집일정(2025년7월) 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138019&article.offset=910&articleLimit=10&noCat=500,2025.06.19,학사
138006,"2025년 8월 졸업예정자 ""교원자격무시험검정원서"" 접수(~25.7.23)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=138006&article.offset=910&articleLimit=10&noCat=500,2025.06.19,학사
137910,[대학혁신지원사업] 2025-하계 교과연계 워크숍 참여 학생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137910&article.offset=910&articleLimit=10&noCat=511,2025.06.17,교수학습지원
137903,2025년 청년인생설계학교 2기 참여자 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137903&article.offset=910&articleLimit=10&noCat=396,2025.06.17,취창업
137900,[KOTRA] ‘대체시장 진출전략 릴레이 설명회’ 홍보,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137900&article.offset=920&articleLimit=10&noCat=396,2025.06.17,취창업
137899,2025학년도 2학기 재입학 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=137899&noCat=380,2025.06.17,학적
137898,2025학년도 2학기 ​석·박사학위통합과정 전환 및 포기 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=137898&noCat=380,2025.06.17,학적
137876,2025 홍익인을 위한 Me로 찾기 진로캠프,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137876&article.offset=920&articleLimit=10&noCat=512,2025.06.16,학생상담
137875,2025 홍익인을 위한 Me로 찾기 진로캠프,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137875&article.offset=920&articleLimit=10&noCat=513,2025.06.16,대학교육혁신사업단
137874,2025학년도 1학기 강의개선보고서(CQI) 입력 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137874&article.offset=920&articleLimit=10&noCat=33,2025.06.16,교강사
137847,[한국농어촌희망재단] 2025년 2학기 농림축산식품부 청년창업농장학생 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137847&article.offset=920&articleLimit=10&noCat=501,2025.06.13,장학
137778,2025년 SIEMENS-PACE센터 하계 계절학기 (NX공학소프트웨어 특강),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137778&article.offset=920&articleLimit=10&noCat=500,2025.06.12,학사
137776,[모집] 2025 저탄소/에너지 기술 컨소시엄 SUMMER SCHOOL,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=137776&noCat=537,2025.06.12,학생활동
137746,[모집] 2025 창의·융합 디자인 엔지니어링 캠프 참가 신청,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137746&article.offset=920&articleLimit=10&noCat=514,2025.06.11,학생활동
137730,2025학년도 하계 ‘방과후학교’ 사회봉사장학생 사회봉사 신청 안내(서울캠퍼스),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137730&article.offset=930&articleLimit=10&noCat=514,2025.06.11,학생활동
137722,[중앙도서관x강원대학교 외국학술지지원센터] 우수 이용자 선발 이벤트,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137722&article.offset=930&articleLimit=10&noCat=29,2025.06.11,일반
137708,[모집] 2025 창의적 종합설계 경진대회(Capstone Design Fair),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=137708&noCat=537,2025.06.11,학생활동
137694,[홍보] 한신대학교 취업준비 기초다지기_면접편,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137694&article.offset=930&articleLimit=10&noCat=396,2025.06.10,취창업
137680,[홍보] KOTRA 2025년 해외취업 멘토링 프로그램 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137680&article.offset=930&articleLimit=10&noCat=396,2025.06.10,취창업
137677,[부마민주항쟁기념재단] 2025년 장학생 모집 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137677&article.offset=930&articleLimit=10&noCat=501,2025.06.10,장학
137661,[홍보] 서울 청년 예비인턴 사업 참여자 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137661&article.offset=930&articleLimit=10&noCat=396,2025.06.10,취창업
137639,[취업진로지원센터] 코원 취업캠프(19기) 참여자 모집 안내(~6.16),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137639&article.offset=930&articleLimit=10&noCat=396,2025.06.09,취창업
137632,[홍보] 청년 예비 건설기술인을 위한 스마트 건설기술 교육 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137632&article.offset=930&articleLimit=10&noCat=396,2025.06.09,취창업
137608,[홍보] 2025 [삼육대학교 거점형 특화프로그램_2개 과정] 참여 홍보,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137608&article.offset=930&articleLimit=10&noCat=396,2025.06.09,취창업
137583,수강신청 부정행위 관리 시행 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137583&article.offset=940&articleLimit=10&noCat=500,2025.06.09,학사
137573,2025학년도 1학기 성적조회 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137573&article.offset=940&articleLimit=10&noCat=500,2025.06.09,학사
137533,[홍보] 025 서울청년 취업 멘토링 페스타 feat. 청년 정책 팝업스토어,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137533&article.offset=940&articleLimit=10&noCat=396,2025.06.05,취창업
137513,[홍보] 숙명여자대학교 대학일자리플러스센터 특화 프로그램 'Microsoft와 함께하는 2025 정보보안 인재 양성 과정',https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137513&article.offset=940&articleLimit=10&noCat=396,2025.06.05,취창업
137461,"[홍보] 멀티캠퍼스 IT부트캠프_6월 교육 안내 (K-디지털트레이닝, 전액 무료)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137461&article.offset=940&articleLimit=10&noCat=396,2025.06.04,취창업
137455,(홍보) SNS에서 발생할 수 있는 개인정보 유출사고! 예방해요!,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137455&article.offset=940&articleLimit=10&noCat=34,2025.06.04,보안
137447,[바이오헬스 혁신융합대학] Global Honors Program 참가자 모집 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137447&article.offset=940&articleLimit=10&noCat=29,2025.06.04,일반
137436,[홍보] 숙명여자대학교 대학일자리플러스센터 특화 프로그램 'Microsoft와 함께하는 2025 정보보안 인재 양성 과정',https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137436&article.offset=940&articleLimit=10&noCat=396,2025.06.04,취창업
137435,[홍보] 대학일자리플러스센터 2025년 하계방학 제약바이오 거점형 실무역량 양성과정,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137435&article.offset=940&articleLimit=10&noCat=396,2025.06.04,취창업
137407,[세종캠퍼스] 2025학년도 2학기 재입학 추가 접수 안내(학부),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=137407&noCat=23,2025.06.02,학사
137372,6월 도서관 정기교육 안내(학위논문 작성체제 교육 등),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=137372&noCat=377,2025.06.02,졸업
137357,2025년 8월 조기졸업 신청서 제출 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=137357&noCat=23,2025.06.02,학사
137345,국립외교원 국민외교아카데미 제8기 대학생 외교 연수 과정 참가 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137345&article.offset=950&articleLimit=10&noCat=514,2025.06.02,학생활동
137298,2025학년도 1학기 성적 처리 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137298&article.offset=950&articleLimit=10&noCat=33,2025.06.02,교강사
137280,[홍보] 2025년 미래내일 일경험 사업(인턴형) 방학과정 참여청년모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137280&article.offset=950&articleLimit=10&noCat=396,2025.05.30,취창업
137250,[홍보] 인하대학교 대학일자리플러스센터 거점형 특화프로그램 디지털전환(DX) 맞춤형 취업 아카데미,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137250&article.offset=950&articleLimit=10&noCat=396,2025.05.30,취창업
137234,[한국전쟁참전국기념사업회] 2025 한국전쟁참전 보은장학생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137234&article.offset=950&articleLimit=10&noCat=501,2025.05.30,장학
137224,대학원 및 특수대학원 학칙 개정(안) 의견수렴,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=137224&noCat=383,2025.05.30,기타
137191,"홍익대학교 박물관, <2025 길 위의 인문학> 공모 사업 선정",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137191&article.offset=950&articleLimit=10&noCat=29,2025.05.29,일반
137161,★★2025학년도 1학기 인준 논문 및 개별연구과제 제출 안내(6.10.(화)~7.4.(금)) / Guidelines for submission of thesis (June 10 ~ July 4)★★,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=137161&noCat=377,2025.05.28,졸업
137160,턴잇인을 활용한 논문 유사도 검사 진행 방법(How to Use Turnitin to Check Plagiarism),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=137160&noCat=377,2025.05.28,졸업
137105,[대구사회복지공동모금회] 2025년 소선나눔기금 과학기술분야 대학(원)생 장학금 지원사업 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137105&article.offset=960&articleLimit=10&noCat=501,2025.05.27,장학
137082,[LG AI연구원] LG Aimers 7기 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137082&article.offset=960&articleLimit=10&noCat=29,2025.05.26,일반
137026,2025학년도 하계계절학기 학점교류 학생 학번조회 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137026&article.offset=960&articleLimit=10&noCat=500,2025.05.26,학사
137021,[서울지방병무청]각 군 현역병 모집일정(2025년6월) 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=137021&article.offset=960&articleLimit=10&noCat=500,2025.05.26,학사
136988,[장학] 2025-1학기 교내 신용카드수수료장학금 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136988&article.offset=960&articleLimit=10&noCat=501,2025.05.23,장학
136986,[장학팀]2025년 2학기 교내장학금 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=136986&noCat=24,2025.05.23,장학
136967,2025학년도 하계계절학기 학점교류 신청 안내 (국립공주대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136967&article.offset=960&articleLimit=10&noCat=500,2025.05.22,학사
136938,[우양재단] 2025년 북평고 졸업 장학생 모집 안내 [강원도 동해시 소재 북평고등학교 졸업생 해당],https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136938&article.offset=960&articleLimit=10&noCat=501,2025.05.22,장학
136918,[강화군] 2025년도 상반기 강화군 대학생 등록금 지원사업 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136918&article.offset=960&articleLimit=10&noCat=501,2025.05.22,장학
136917,[아산시미래장학회] 2025년 희망 장학금 장학생 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136917&article.offset=970&articleLimit=10&noCat=501,2025.05.22,장학
136916,[대학혁신지원사업] 하계 기초학습역량강화(미술) 참여자 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136916&article.offset=970&articleLimit=10&noCat=511,2025.05.22,교수학습지원
136912,[모집] 인공지능 자율주행 드론코딩 및 제작실습교육(7/14~7/18),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136912&article.offset=970&articleLimit=10&noCat=29,2025.05.22,일반
136911,"[모집] 생성형AI(ChatGPT)를 활용한 신재생, 의료 데이터 분석 교육(7/21~7/25)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136911&article.offset=970&articleLimit=10&noCat=29,2025.05.22,일반
136906,대학 「학칙」 개정(안) 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136906&article.offset=970&articleLimit=10&noCat=29,2025.05.22,일반
136828,｢바이오헬스 혁신융합대학사업단｣ 홍익대학교 서울캠퍼스 재학생 대상 ２차 실험 참여자 모집 （1만원 지급）,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136828&article.offset=970&articleLimit=10&noCat=29,2025.05.21,일반
136826,[홍보] [성신여자대학교-거점특화] 2025학년도 대학생의 스마트한 AI 활용법 특강 교육생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136826&article.offset=970&articleLimit=10&noCat=396,2025.05.21,취창업
136820,제4차 한-메콩 유스그룹 워크숍,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136820&article.offset=970&articleLimit=10&noCat=514,2025.05.21,학생활동
136818,2025 세종문화아카데미 청년기자단 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136818&article.offset=970&articleLimit=10&noCat=514,2025.05.21,학생활동
136808,[홍보] [한남대] 깃허브로 개발자 포트폴리오 만들기 과정 홍보,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136808&article.offset=970&articleLimit=10&noCat=396,2025.05.21,취창업
136775,2025학년도 하계계절학기 학점교류 신청 안내 (명지대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136775&article.offset=980&articleLimit=10&noCat=500,2025.05.20,학사
136769,2025년 2학기 국가장학금 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136769&article.offset=980&articleLimit=10&noCat=501,2025.05.20,장학
136768,[홍보] 성신여자대학교-거점특화 2025학년도 빅데이터 분석 실무 기초 과정 교육생 모집 홍보 협조 요청,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136768&article.offset=980&articleLimit=10&noCat=396,2025.05.20,취창업
136762,[교육설명회] LG CNS KDT AM 전문가 과정 교육 설명회 / 5.20(화) 17:00~18:00 / A동 201호(5.20 오후 3시까지 신청 시 샌드위치 제공),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136762&article.offset=980&articleLimit=10&noCat=396,2025.05.20,취창업
136747,[홍보] 2025 성신여자대학교 직무 페스티벌 홍보,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136747&article.offset=980&articleLimit=10&noCat=396,2025.05.19,취창업
136746,[홍보] 한국과학기술기획평가원 이차전지 직무분석 리플렛 홍보,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136746&article.offset=980&articleLimit=10&noCat=396,2025.05.19,취창업
136743,[세종캠퍼스] 2025학년도 1학기 사이버강좌 기말고사 시험감독 보조요원 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136743&article.offset=980&articleLimit=10&noCat=504,2025.05.19,장학
136742,[세종캠퍼스] 2025학년도 1학기 사이버강좌 기말고사 시험감독 보조요원 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136742&article.offset=980&articleLimit=10&noCat=29,2025.05.19,일반
136728,[대학혁신지원사업] 실전 면접 대비 스피치 전략 (5/23),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=136728&article.offset=980&articleLimit=10&noCat=511,2025.05.19,교수학습지원
136715,[마감] 화학공학과 기말고사 시험감독 보조요원 구인,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=136715&noCat=24,2025.05.19,장학
